image,image_path,elapsed_s,phase,packets,time,lat,lon,alt_m,speed,heading,velocity_down,pressure,temperature,violet,blue,green,yellow,orange,red,brightness_mean,contrast_std,sharpness_edge_var,saturation_mean,clipped_high_fraction,clipped_low_fraction,width_px,height_px,phash,sample_reason,sampling_raw_count,segment_id,spatial_block,split,image_url,assignment_type
img_012605.jpg,frames/floating/img_012605.jpg,12605,Floating,12172.0,12405.0,36.6093,-111.558,23707.8,,57.6314,,0.494305,-16.93,19189.2,19946.9,21338.8,19462.4,21496.2,18218.7,0.7655422687530518,0.0691808387637138,0.0082379290834069,0.0851260647177696,0.0004419849537037,0.0,1280,1080,f46d3364478447c7,distance+perceptual,21216,seg_0035,815:-1994,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012605.jpg,production
img_012665.jpg,frames/floating/img_012665.jpg,12665,Floating,12227.0,12465.0,36.6064,-111.566,23590.7,,36.9767,,0.50315,-17.28,22608.8,22288.8,24429.2,21870.7,23782.2,20181.1,0.7349375486373901,0.0813241526484489,0.0091290520504117,0.0892508625984191,0.0003783275462962,0.0,1280,1080,d35891acea664573,distance+perceptual,21216,seg_0035,815:-1994,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012665.jpg,production
img_012725.jpg,frames/floating/img_012725.jpg,12725,Floating,12283.0,12525.0,36.604,-111.572,23496.9,,120.713,,0.51011,-22.72,19059.5,19657.5,21128.3,19144.7,21422.4,18428.0,0.7915543913841248,0.0720793381333351,0.0086116837337613,0.0873018726706504,0.0006995081018518,0.0,1280,1080,93080e4e13fa4ef7,distance+perceptual,21216,seg_0036,814:-1995,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012725.jpg,production
img_012785.jpg,frames/floating/img_012785.jpg,12785,Floating,12338.0,12585.0,36.6027,-111.578,23403.4,,-173.24,,0.51707,-19.75,19041.5,19709.2,20954.4,19240.4,21418.1,18143.3,0.7876995801925659,0.0857643187046051,0.009256032295525,0.0962836369872093,0.00056640625,0.0,1280,1080,d39348e572b90c9e,distance+perceptual,21216,seg_0036,814:-1995,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012785.jpg,production
img_012845.jpg,frames/floating/img_012845.jpg,12845,Floating,12393.0,12645.0,36.6019,-111.582,23279.3,,-178.036,,0.526495,-19.88,18928.7,19529.8,20979.3,19149.9,21401.1,18241.2,0.7987242937088013,0.0809814259409904,0.0091017289087176,0.0953361690044403,0.0006481481481481,0.0,1280,1080,968b6cf279b41d84,perceptual,21216,seg_0037,814:-1995,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012845.jpg,production
img_012905.jpg,frames/floating/img_012905.jpg,12905,Floating,12448.0,12705.0,36.6022,-111.585,23208.7,,122.573,,0.532875,-19.17,19167.6,20607.2,21157.4,19122.9,21200.7,18278.3,0.7717282176017761,0.0744590163230896,0.0089303394779562,0.0884940177202224,0.0005635127314814,7.233796296296296e-07,1280,1080,93671c1370c79ce3,perceptual,21216,seg_0037,814:-1995,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012905.jpg,production
img_012965.jpg,frames/floating/img_012965.jpg,12965,Floating,12503.0,12765.0,36.6028,-111.588,23253.5,,63.1299,,0.52954,-26.96,20070.2,20497.2,22428.8,20174.6,21899.6,18339.1,0.7285143733024597,0.0850068256258964,0.009826892055571,0.0846145823597908,0.0004969618055555,0.0,1280,1080,d427b94b15a44fb2,perceptual,21216,seg_0037,814:-1995,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_012965.jpg,production
img_013025.jpg,frames/floating/img_013025.jpg,13025,Floating,12558.0,12825.0,36.6034,-111.591,23251.3,,37.2572,,0.52896,-7.48,19431.6,19123.7,21217.3,18758.1,21509.0,18076.9,0.7325637340545654,0.0740653350949287,0.0074362903833389,0.0649331659078598,0.0004058159722222,0.0,1280,1080,d59357725ae00d56,perceptual,21216,seg_0037,814:-1995,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013025.jpg,calibration
img_013085.jpg,frames/floating/img_013085.jpg,13085,Floating,12613.0,12885.0,36.6041,-111.594,23183.9,,22.3318,,0.53418,-10.76,19130.4,19160.0,20943.6,18644.0,21545.5,18284.0,0.7384030222892761,0.0672950968146324,0.0069190287031233,0.0570897199213504,0.000382667824074,0.0,1280,1080,c79576cb03c19378,perceptual,21216,seg_0037,814:-1995,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013085.jpg,production
img_013145.jpg,frames/floating/img_013145.jpg,13145,Floating,12667.0,12945.0,36.605,-111.598,23129.4,,26.1658,,0.538965,-7.34,19024.7,19171.0,21013.5,18656.2,21555.7,18313.2,0.7380834221839905,0.0681955367326736,0.0070338468067348,0.0587498471140861,0.0003862847222222,0.0,1280,1080,c59156ca8fc19f38,perceptual,21216,seg_0037,814:-1995,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013145.jpg,production
img_013205.jpg,frames/floating/img_013205.jpg,13205,Floating,12722.0,13005.0,36.6059,-111.602,23104.7,,53.5551,,0.540705,-3.16,19570.9,19928.2,22038.6,19608.7,21693.2,18311.0,0.7287300229072571,0.086972028017044,0.0098763639107346,0.0760122090578079,0.0004434317129629,0.0,1280,1080,d5a5523d3554d26a,perceptual,21216,seg_0037,814:-1995,validation,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013205.jpg,production
img_013265.jpg,frames/floating/img_013265.jpg,13265,Floating,12777.0,13065.0,36.607,-111.607,23080.6,,62.5673,,0.54259,-4.57,19795.3,20929.7,22417.2,20270.4,21807.9,18415.6,0.7325379848480225,0.0876206457614898,0.0098956292495131,0.0816351845860481,0.0004926215277777,0.0,1280,1080,d564ba5b5f20ed10,perceptual,21216,seg_0038,815:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013265.jpg,production
img_013325.jpg,frames/floating/img_013325.jpg,13325,Floating,12832.0,13125.0,36.6082,-111.612,23036.0,,43.3595,,0.546215,-10.36,19022.3,19639.9,21653.3,19206.5,21467.4,18198.4,0.7293283343315125,0.0876685455441474,0.0097736613824963,0.0745818391442298,0.0003848379629629,0.0,1280,1080,d5a773a57510d234,perceptual,21216,seg_0038,815:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013325.jpg,production
img_013385.jpg,frames/floating/img_013385.jpg,13385,Floating,12887.0,13185.0,36.6101,-111.617,22995.3,,106.313,,0.549985,-10.76,18929.9,21707.7,21083.3,19842.9,21357.8,18533.8,0.7631937265396118,0.0790119618177414,0.0089971488341689,0.0884896144270896,0.0004861111111111,0.0,1280,1080,d576463c311ef00f,perceptual,21216,seg_0038,815:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013385.jpg,production
img_013445.jpg,frames/floating/img_013445.jpg,13445,Floating,12943.0,13245.0,36.6125,-111.623,23020.2,,-173.487,,0.5481,-23.5,18871.1,20081.2,20321.2,18306.2,21581.1,18648.5,0.8066036701202393,0.0826572701334953,0.0092653082683682,0.0938229486346244,0.0004658564814814,0.0,1280,1080,99e379de170201fc,distance+perceptual,21216,seg_0039,815:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013445.jpg,production
img_013505.jpg,frames/floating/img_013505.jpg,13505,Floating,12998.0,13305.0,36.6149,-111.628,22987.6,,-136.401,,0.55013,-6.38,19141.2,19193.0,20317.0,18175.6,21089.5,17802.4,0.7882770895957947,0.0946898162364959,0.0098408414050936,0.1074745208024978,0.0004166666666666,0.0,1280,1080,d5c262324f33d927,distance+perceptual,21216,seg_0039,815:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013505.jpg,production
img_013565.jpg,frames/floating/img_013565.jpg,13565,Floating,13053.0,13365.0,36.6175,-111.634,22928.7,,-138.381,,0.55506,-1.9,19226.4,19248.1,20153.1,18034.6,21074.2,17830.5,0.7891145944595337,0.0950739756226539,0.0099537381902337,0.107946440577507,0.0003812210648148,0.0,1280,1080,d5c3721a41b1dd27,distance+perceptual,21216,seg_0039,815:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013565.jpg,production
img_013625.jpg,frames/floating/img_013625.jpg,13625,Floating,13108.0,13425.0,36.62,-111.639,22898.9,,-131.906,,0.55738,-9.9,19335.6,19157.8,20003.3,17930.1,21013.9,17775.3,0.7855518460273743,0.0980049222707748,0.0103485053405165,0.1124997958540916,0.0004296875,0.0,1280,1080,d5d3701b41b1dd26,distance,21216,seg_0039,815:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013625.jpg,production
img_013685.jpg,frames/floating/img_013685.jpg,13685,Floating,13163.0,13485.0,36.6223,-111.644,22886.5,,-116.208,,0.55854,-2.78,19566.1,18900.3,20051.6,17937.1,20698.9,17329.8,0.7672662734985352,0.1111499667167663,0.0114965653046965,0.1212118193507194,0.0004427083333333,0.0,1280,1080,d5965a3dd9691588,distance+perceptual,21216,seg_0039,815:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013685.jpg,production
img_013745.jpg,frames/floating/img_013745.jpg,13745,Floating,13218.0,13545.0,36.6242,-111.649,22859.5,,-83.7947,,0.560715,-10.33,19768.9,18825.5,20475.9,18085.1,20061.1,16718.8,0.7425134778022766,0.1084955409169197,0.0114509463310241,0.1155485287308693,0.0004014756944444,0.0,1280,1080,d5d6943963465ed0,perceptual,21216,seg_0039,815:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013745.jpg,production
img_013805.jpg,frames/floating/img_013805.jpg,13805,Floating,13273.0,13605.0,36.626,-111.655,22827.6,,-74.6541,,0.563325,-2.38,19866.1,18801.3,20743.9,18140.8,19904.0,16671.5,0.7374202013015747,0.1031649708747863,0.0106941554695367,0.1124550923705101,0.0003399884259259,0.0,1280,1080,ddca4c9c91973474,distance+perceptual,21216,seg_0040,815:-1996,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013805.jpg,production
img_013865.jpg,frames/floating/img_013865.jpg,13865,Floating,13327.0,13665.0,36.6282,-111.659,22797.3,,-51.0768,,0.565935,0.95,19653.7,18770.4,20971.8,18316.7,19769.8,16930.3,0.7395059466362,0.0868560075759887,0.0093392059206962,0.0897786766290664,0.0003501157407407,7.233796296296296e-07,1280,1080,f8714705715766c3,perceptual,21216,seg_0040,815:-1996,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013865.jpg,production
img_013925.jpg,frames/floating/img_013925.jpg,13925,Floating,13381.0,13725.0,36.631,-111.664,22735.0,,-14.2373,,0.57101,-1.97,19945.4,18637.3,20905.3,18215.7,19670.5,16724.4,0.7381398677825928,0.0909624546766281,0.0095804324373602,0.0937889292836189,0.0003305844907407,0.0,1280,1080,f161474c46466cdf,distance+perceptual,21216,seg_0040,815:-1996,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013925.jpg,production
img_013985.jpg,frames/floating/img_013985.jpg,13985,Floating,13435.0,13785.0,36.6343,-111.668,22649.1,,35.1498,,0.57855,-4.96,20240.6,18506.3,20826.2,18071.2,19572.8,16476.8,0.737097978591919,0.0959116294980049,0.010125495493412,0.1018923297524452,0.0003616898148148,0.0,1280,1080,f5674e4c440cd92f,distance+perceptual,21216,seg_0040,815:-1996,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_013985.jpg,production
img_014045.jpg,frames/floating/img_014045.jpg,14045,Floating,13490.0,13845.0,36.6375,-111.673,22626.9,,53.3781,,0.581015,-9.23,20399.1,18549.2,20926.1,18077.3,19508.3,16426.2,0.7368997931480408,0.0952910855412483,0.0101032443344593,0.1001619473099708,0.0003493923611111,7.233796296296296e-07,1280,1080,f167464c464cdd1d,distance,21216,seg_0041,815:-1996,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014045.jpg,production
img_014105.jpg,frames/floating/img_014105.jpg,14105,Floating,13544.0,13905.0,36.641,-111.677,22691.7,,51.5148,,0.575505,-21.57,20489.1,18500.8,20921.1,17967.5,19428.5,16242.8,0.7360803484916687,0.0979514271020889,0.0104913907125592,0.1026300191879272,0.0003139467592592,0.0,1280,1080,f1674c4c4ed8db28,distance+perceptual,21216,seg_0041,815:-1996,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014105.jpg,production
img_014165.jpg,frames/floating/img_014165.jpg,14165,Floating,13598.0,13965.0,36.6444,-111.681,22731.4,,35.7931,,0.57188,-21.06,20646.3,18396.3,20831.2,17783.8,19551.6,16038.0,0.735115110874176,0.1059333756566047,0.0113050555810332,0.1106501743197441,0.0003862847222222,0.0,1280,1080,f94e58f9fab22600,distance+perceptual,21216,seg_0041,815:-1996,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014165.jpg,production
img_014225.jpg,frames/floating/img_014225.jpg,14225,Floating,13653.0,14025.0,36.6478,-111.686,22745.3,,49.9688,,0.570865,-14.58,20594.7,18645.0,21165.7,17938.8,19347.8,16096.5,0.7361732125282288,0.0982028171420097,0.0103612020611763,0.1004844829440116,0.0003682002314814,0.0,1280,1080,f3674cee5c590911,distance+perceptual,21216,seg_0041,815:-1996,test,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014225.jpg,production
img_014285.jpg,frames/floating/img_014285.jpg,14285,Floating,13707.0,14085.0,36.6511,-111.69,22700.6,,60.7598,,0.57391,-4.16,20418.3,18844.2,21022.6,18078.1,19282.4,16065.0,0.7381468415260315,0.0954043343663215,0.0103646963834762,0.0957650393247604,0.0003653067129629,7.233796296296296e-07,1280,1080,f32245f74f8748d0,distance+perceptual,21216,seg_0042,816:-1996,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014285.jpg,production
img_014345.jpg,frames/floating/img_014345.jpg,14345,Floating,13761.0,14145.0,36.6545,-111.694,22615.3,,62.8459,,0.581595,-8.33,20395.5,18920.1,20795.4,18129.5,19278.2,15966.0,0.7380861043930054,0.0962273031473159,0.0104739665985107,0.0957618057727813,0.0004123263888888,0.0,1280,1080,f32345f64f8550f0,distance,21216,seg_0042,816:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014345.jpg,calibration
img_014406.jpg,frames/floating/img_014406.jpg,14406,Floating,13816.0,14206.0,36.6577,-111.698,22606.4,,62.8952,,0.58261,-3.4,20247.8,18959.7,20604.1,18160.0,19313.8,15843.3,0.7376955151557922,0.09791199862957,0.0105513799935579,0.096774086356163,0.0003559027777777,0.0,1280,1080,f32745e64f8550f0,distance,21216,seg_0042,816:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014406.jpg,production
img_014466.jpg,frames/floating/img_014466.jpg,14466,Floating,13870.0,14266.0,36.6609,-111.702,22646.3,,68.2155,,0.579275,-35.7,19994.6,19210.7,20414.4,18331.5,19279.0,15859.1,0.7385503649711609,0.0976947247982025,0.0106444945558905,0.0918176844716072,0.0003978587962962,0.0,1280,1080,f33155e6468391f8,distance+perceptual,21216,seg_0042,816:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014466.jpg,production
img_014528.jpg,frames/floating/img_014528.jpg,14528,Floating,13925.0,14328.0,36.6642,-111.706,22636.1,,81.4859,,0.58,-4.93,19785.7,20142.8,20452.6,18416.8,19370.7,16258.5,0.7368261218070984,0.1020979359745979,0.0110362116247415,0.0948740318417549,0.0003819444444444,1.4467592592592592e-06,1280,1080,f03958a62321fb7c,distance+perceptual,21216,seg_0042,816:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014528.jpg,production
img_014588.jpg,frames/floating/img_014588.jpg,14588,Floating,13978.0,14388.0,36.6673,-111.709,22587.5,,87.3633,,0.58377,-7.36,19509.7,20526.9,20174.7,18104.2,19375.8,16520.7,0.7360702753067017,0.1035563871264457,0.0113878641277551,0.0955384969711303,0.0004050925925925,0.0,1280,1080,d43d5d4c0663b1d9,perceptual,21216,seg_0042,816:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014588.jpg,production
img_014648.jpg,frames/floating/img_014648.jpg,14648,Floating,14032.0,14448.0,36.6703,-111.713,22629.1,,81.1677,,0.58087,-31.91,19753.3,20412.4,20449.3,18063.3,19357.1,16404.8,0.733513355255127,0.1078979521989822,0.0122514329850673,0.1008993312716484,0.0004918981481481,0.0,1280,1080,e03159ac6ea75279,perceptual,21216,seg_0043,816:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014648.jpg,production
img_014708.jpg,frames/floating/img_014708.jpg,14708,Floating,14086.0,14508.0,36.6734,-111.717,22678.6,,73.3516,,0.576375,-21.85,19806.1,20170.3,20342.0,17920.5,19291.8,16160.6,0.7334539294242859,0.1064796969294548,0.012004037387669,0.0997641086578369,0.0005432581018518,0.0,1280,1080,e733512c5457b13a,perceptual,21216,seg_0043,816:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014708.jpg,production
img_014768.jpg,frames/floating/img_014768.jpg,14768,Floating,14139.0,14568.0,36.6767,-111.72,22689.6,,38.7682,,0.575505,-19.62,19905.8,18827.7,19769.5,17418.2,19819.1,16518.5,0.73246169090271,0.1225820928812027,0.0126745477318763,0.1280892640352249,0.0004246238425925,0.0,1280,1080,d4dd270c1ae465ce,perceptual,21216,seg_0043,816:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014768.jpg,production
img_014829.jpg,frames/floating/img_014829.jpg,14829,Floating,14194.0,14629.0,36.6798,-111.724,22680.8,,12.2787,,0.57594,-7.51,20063.0,18975.1,19622.2,17335.5,20504.4,17305.0,0.7514065504074097,0.1141910403966903,0.011626579798758,0.1380321532487869,0.0010677083333333,0.0,1280,1080,d5e0692c47ec3297,perceptual,21216,seg_0043,816:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014829.jpg,production
img_014891.jpg,frames/floating/img_014891.jpg,14891,Floating,14249.0,14691.0,36.6831,-111.727,22657.6,,7.98223,,0.57797,-0.14,20103.8,19307.5,19569.0,17444.3,20717.5,17455.8,0.7578036189079285,0.1078360006213188,0.0115798106417059,0.1360447257757187,0.0011754918981481,0.0,1280,1080,d5e2692cc5f43389,perceptual,21216,seg_0043,816:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014891.jpg,production
img_014952.jpg,frames/floating/img_014952.jpg,14952,Floating,14303.0,14752.0,36.6864,-111.73,22647.3,,12.2043,,0.579275,-3.18,20082.2,19277.8,19577.3,17454.7,20690.4,17357.9,0.7540239691734314,0.110162153840065,0.0117905186489224,0.139228418469429,0.0011357060185185,0.0,1280,1080,d5ea7d2ce5321388,perceptual,21216,seg_0043,816:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_014952.jpg,production
img_015013.jpg,frames/floating/img_015013.jpg,15013,Floating,14357.0,14813.0,36.6896,-111.733,22659.8,,19.3176,,0.57797,0.83,20142.2,19205.2,19583.1,17456.5,20610.5,17262.2,0.7480321526527405,0.1133499816060066,0.0119351791217923,0.1413573771715164,0.0010286458333333,0.0,1280,1080,d5e87d2467393294,perceptual,21216,seg_0043,816:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015013.jpg,qualification
img_015080.jpg,frames/floating/img_015080.jpg,15080,Floating,14418.0,14880.0,36.6931,-111.737,22669.8,,20.5657,,0.577245,0.03,20264.6,19326.2,19644.7,17521.8,20698.9,17323.0,0.7481102347373962,0.1112933605909347,0.0118934493511915,0.1418609023094177,0.0010105613425925,0.0,1280,1080,d5e86d24f73012dc,distance,21216,seg_0043,816:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015080.jpg,production
img_015143.jpg,frames/floating/img_015143.jpg,15143,Floating,14473.0,14943.0,36.6964,-111.739,22665.9,,27.6695,,0.577535,-4.35,20397.9,19315.2,19764.5,17544.4,20673.4,17276.9,0.7440488338470459,0.1125856712460517,0.0119789578020572,0.1431425213813781,0.001046730324074,0.0,1280,1080,d5ec4d2566311ad5,perceptual,21216,seg_0043,817:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015143.jpg,production
img_015203.jpg,frames/floating/img_015203.jpg,15203,Floating,14527.0,15003.0,36.6993,-111.742,22678.2,,41.0589,,0.576665,-9.26,20484.3,19200.8,19950.9,17534.0,20404.2,17064.2,0.7330776453018188,0.1206542178988456,0.0134582472965121,0.1412483155727386,0.0010206886574074,0.0,1280,1080,d9b74813e51a754a,perceptual,21216,seg_0043,817:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015203.jpg,production
img_015263.jpg,frames/floating/img_015263.jpg,15263,Floating,14580.0,15063.0,36.7023,-111.745,22692.1,,56.62,,0.57536,-5.75,20563.5,19205.2,20431.0,17614.1,20178.3,16834.6,0.7261916995048523,0.1255063563585281,0.0142450938001275,0.1392994225025177,0.0010532407407407,0.0,1280,1080,ddd5057a460d991b,perceptual,21216,seg_0044,817:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015263.jpg,calibration
img_015323.jpg,frames/floating/img_015323.jpg,15323,Floating,14633.0,15123.0,36.7052,-111.747,22685.6,,66.3484,,0.575795,-4.99,20622.3,19209.6,20892.8,17740.3,20064.5,16717.6,0.7268804907798767,0.1207808554172515,0.0135805187746882,0.1271818280220031,0.0008825231481481,0.0,1280,1080,cb5224f9031e4cfe,perceptual,21216,seg_0044,817:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015323.jpg,production
img_015383.jpg,frames/floating/img_015383.jpg,15383,Floating,14685.0,15183.0,36.7079,-111.75,22681.3,,76.6975,,0.57623,-3.17,20637.9,19230.5,21393.7,17945.8,19988.9,16607.4,0.7276943325996399,0.1168734803795814,0.0128618208691477,0.1216848790645599,0.0006799768518518,0.0,1280,1080,c9421ef0051bbdee,perceptual,21216,seg_0044,817:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015383.jpg,production
img_015443.jpg,frames/floating/img_015443.jpg,15443,Floating,14739.0,15243.0,36.7105,-111.752,22674.2,,87.1005,,0.576955,-0.06,20587.5,19280.0,21816.4,18146.0,19968.6,16563.5,0.7303197383880615,0.1139195784926414,0.0122738312929868,0.1157674863934516,0.0005425347222222,0.0,1280,1080,c92d1ef305165bd8,perceptual,21216,seg_0044,817:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015443.jpg,production
img_015504.jpg,frames/floating/img_015504.jpg,15504,Floating,14792.0,15304.0,36.7131,-111.755,22657.6,,113.629,,0.578405,1.4,20541.9,19368.0,22191.7,18422.9,19971.1,16565.7,0.7335594892501831,0.112018845975399,0.0119580039754509,0.1132479086518287,0.0004173900462962,0.0,1280,1080,d92d36f2033c3672,perceptual,21216,seg_0044,817:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015504.jpg,production
img_015564.jpg,frames/floating/img_015564.jpg,15564,Floating,14846.0,15364.0,36.7159,-111.757,22660.4,,131.738,,0.57855,1.71,20451.9,19634.4,22363.9,18829.5,19988.1,16600.6,0.7387656569480896,0.1089837551116943,0.011810821481049,0.1072830632328987,0.0005403645833333,0.0,1280,1080,d06c26b612bb5d27,perceptual,21216,seg_0044,817:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015564.jpg,production
img_015624.jpg,frames/floating/img_015624.jpg,15624,Floating,14898.0,15424.0,36.7186,-111.76,22665.7,,142.002,,0.57797,-2.63,20419.5,20186.8,22326.5,19289.2,20093.4,16732.3,0.7421628832817078,0.1086761727929115,0.0118365036323666,0.1062955930829048,0.0005056423611111,0.0,1280,1080,d24c6eb716921b59,perceptual,21216,seg_0044,817:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015624.jpg,production
img_015684.jpg,frames/floating/img_015684.jpg,15684,Floating,14951.0,15484.0,36.7213,-111.762,22658.0,,148.343,,0.57855,-10.23,20405.1,20748.1,22160.1,19693.2,20221.6,16944.9,0.7431933879852295,0.1098941341042518,0.0122075974941253,0.1079338937997818,0.0005013020833333,0.0,1280,1080,c60e6ea731b61a9a,perceptual,21216,seg_0044,817:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015684.jpg,production
img_015744.jpg,frames/floating/img_015744.jpg,15744,Floating,15004.0,15544.0,36.7239,-111.765,22659.0,,153.112,,0.578695,-11.12,20387.1,21258.7,21930.4,20024.0,20413.5,17185.7,0.7435250282287598,0.1120782569050788,0.0124044548720121,0.1099540293216705,0.0005114293981481,7.233796296296296e-07,1280,1080,c3376f2723253616,perceptual,21216,seg_0044,817:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015744.jpg,production
img_015804.jpg,frames/floating/img_015804.jpg,15804,Floating,15058.0,15604.0,36.7267,-111.768,22682.4,,155.895,,0.5771,-6.95,20343.9,21855.2,21656.6,20224.3,20662.3,17501.9,0.745174765586853,0.1130503565073013,0.0123704951256513,0.1168993487954139,0.00046875,7.233796296296296e-07,1280,1080,d32d596f21692d26,perceptual,21216,seg_0044,817:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015804.jpg,production
img_015884.jpg,frames/floating/img_015884.jpg,15884,Floating,15130.0,15684.0,36.7304,-111.772,22681.2,,158.31,,0.576955,-8.7,20217.8,22164.4,21329.6,20163.3,20918.8,17752.8,0.7471340894699097,0.111349232494831,0.0122399535030126,0.1171518713235855,0.0006416377314814,7.233796296296296e-07,1280,1080,d72b596f25712924,distance,21216,seg_0045,817:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015884.jpg,production
img_015955.jpg,frames/floating/img_015955.jpg,15955,Floating,15193.0,15755.0,36.7335,-111.775,22654.4,,156.359,,0.57971,-8.91,19982.6,22220.6,21097.5,20031.9,21100.5,17862.0,0.7458274364471436,0.1104624047875404,0.0122128594666719,0.1080189570784568,0.0006047453703703,0.0,1280,1080,d72a594e27436b25,perceptual,21216,seg_0045,817:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_015955.jpg,production
img_016023.jpg,frames/floating/img_016023.jpg,16023,Floating,15254.0,15823.0,36.7365,-111.779,22683.7,,158.68,,0.577245,-5.54,19710.1,22310.8,20781.3,19814.2,21286.5,18146.7,0.7481569051742554,0.1069102138280868,0.0119267301633954,0.1070070266723632,0.0006141493055555,7.233796296296296e-07,1280,1080,d73a114a2f575b21,perceptual,21216,seg_0045,817:-1995,train,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames/floating/img_016023.jpg,production
